ETR;nitrogen;298.00;100000;0.174
ETR;nitrogen;298.00;1000000;0.958
ETR;nitrogen;298.00;100000000;5.068
ETR;nitrogen;298.00;1000000000;6.307
EUO;nitrogen;298.00;10000000000;5.138
EUO;nitrogen;298.00;1000000000000;5.900
EUO;nitrogen;298.00;100;0.000
EUO;nitrogen;298.00;1000;0.002
EUO;nitrogen;298.00;10000;0.018
EUO;nitrogen;298.00;100000;0.162
EUO;nitrogen;298.00;1000000;0.927
EUO;nitrogen;298.00;100000000;3.396
EUO;nitrogen;298.00;1000000000;4.403
EZT;nitrogen;298.00;10000000000;4.226
EZT;nitrogen;298.00;1000000000000;5.391
EZT;nitrogen;298.00;100;0.000
EZT;nitrogen;298.00;1000;0.002
EZT;nitrogen;298.00;10000;0.021
EZT;nitrogen;298.00;100000;0.200
EZT;nitrogen;298.00;1000000;1.123
EZT;nitrogen;298.00;100000000;3.020
EZT;nitrogen;298.00;1000000000;3.638
FAU;nitrogen;298.00;10000000000;10.037
FAU;nitrogen;298.00;1000000000000;11.539
FAU;nitrogen;298.00;100;0.000
FAU;nitrogen;298.00;1000;0.002
FAU;nitrogen;298.00;10000;0.019
FAU;nitrogen;298.00;100000;0.264
FAU;nitrogen;298.00;1000000;1.374
FAU;nitrogen;298.00;100000000;6.875
FAU;nitrogen;298.00;1000000000;8.618
FER;nitrogen;298.00;10000000000;3.945
FER;nitrogen;298.00;1000000000000;4.591
FER;nitrogen;298.00;100;0.000
FER;nitrogen;298.00;1000;0.004
FER;nitrogen;298.00;10000;0.035
FER;nitrogen;298.00;100000;0.297
FER;nitrogen;298.00;1000000;1.360
FER;nitrogen;298.00;100000000;3.214
FER;nitrogen;298.00;1000000000;3.729
GIS;nitrogen;298.00;10000000000;5.013
GIS;nitrogen;298.00;1000000000000;8.281
GIS;nitrogen;298.00;100;0.000
GIS;nitrogen;298.00;1000;0.002
GIS;nitrogen;298.00;10000;0.016
GIS;nitrogen;298.00;100000;0.155
GIS;nitrogen;298.00;1000000;1.277
GIS;nitrogen;298.00;100000000;4.086
GIS;nitrogen;298.00;1000000000;4.236
GME;nitrogen;298.00;10000000000;8.230
GME;nitrogen;298.00;1000000000000;9.544
GME;nitrogen;298.00;100;0.000
GME;nitrogen;298.00;1000;0.002
GME;nitrogen;298.00;10000;0.019
GME;nitrogen;298.00;100000;0.180
GME;nitrogen;298.00;1000000;1.225
GME;nitrogen;298.00;100000000;5.153
GME;nitrogen;298.00;1000000000;6.303
GON;nitrogen;298.00;10000000000;2.759
GON;nitrogen;298.00;1000000000000;3.339
GON;nitrogen;298.00;100;0.000
GON;nitrogen;298.00;1000;0.001
GON;nitrogen;298.00;10000;0.012
GON;nitrogen;298.00;100000;0.113
GON;nitrogen;298.00;1000000;0.631
GON;nitrogen;298.00;100000000;2.113
GON;nitrogen;298.00;1000000000;2.468
GOO;nitrogen;298.00;10000000000;2.223
GOO;nitrogen;298.00;1000000000000;3.941
GOO;nitrogen;298.00;100;0.000
GOO;nitrogen;298.00;1000;0.001
GOO;nitrogen;298.00;10000;0.007
GOO;nitrogen;298.00;100000;0.070
GOO;nitrogen;298.00;1000000;0.556
GOO;nitrogen;298.00;100000000;2.015
GOO;nitrogen;298.00;1000000000;2.080
HEU;nitrogen;298.00;10000000000;3.676
HEU;nitrogen;298.00;1000000000000;4.171
HEU;nitrogen;298.00;100;0.000
HEU;nitrogen;298.00;1000;0.003
HEU;nitrogen;298.00;10000;0.028
HEU;nitrogen;298.00;100000;0.259
HEU;nitrogen;298.00;1000000;1.408
HEU;nitrogen;298.00;100000000;3.308
HEU;nitrogen;298.00;1000000000;3.610
IFO;nitrogen;298.00;10000000000;5.336
IFO;nitrogen;298.00;1000000000000;6.298
IFO;nitrogen;298.00;100;0.000
IFO;nitrogen;298.00;1000;0.001
IFO;nitrogen;298.00;10000;0.008
IFO;nitrogen;298.00;100000;0.078
IFO;nitrogen;298.00;1000000;0.617
